"NUTS0","NUTS1","NUTS2","NUTS3","LAU1","LAU2","Year","Month","Day","numberPositive","numberObservations","isPositive","percentagePositive","LAU1Name","LAU2Name","variable1","variable2"
"EE","EE0","EE00","EE006","EE0060059","EE00600590660",2016,2,29,NA,0,NA,NA,"Laane-Viru maakond","Rakke vald",0.846668011336601,16.9757307273385
"EE","EE0","EE00","EE006","EE0060059","EE00600590662",2015,12,31,NA,0,NA,NA,"Laane-Viru maakond","Rakvere vald",-0.107222217897929,15.9486813247889
"EE","EE0","EE00","EE006","EE0060059","EE00600590662",2016,1,1,NA,0,NA,NA,"Laane-Viru maakond","Rakvere vald",-1.21684976614701,24.0335184750724
"EE","EE0","EE00","EE006","EE0060059","EE00600590662",2016,1,2,NA,0,NA,NA,"Laane-Viru maakond","Rakvere vald",0.492887566148572,14.7159621706338
"EE","EE0","EE00","EE006","EE0060059","EE00600590662",2016,1,3,NA,0,NA,NA,"Laane-Viru maakond","Rakvere vald",1.2463981310705,17.8416718767426
"EE","EE0","EE00","EE006","EE0060059","EE00600590662",2016,1,4,NA,0,NA,NA,"Laane-Viru maakond","Rakvere vald",-0.680598003754676,19.4130981588359
"EE","EE0","EE00","EE006","EE0060059","EE00600590662",2016,1,5,NA,0,NA,NA,"Laane-Viru maakond","Rakvere vald",1.28184340688173,17.1622748559118
"EE","EE0","EE00","EE006","EE0060059","EE00600590662",2016,1,6,NA,0,NA,NA,"Laane-Viru maakond","Rakvere vald",-1.36408357381568,11.478049622651
"EE","EE0","EE00","EE006","EE0060059","EE00600590662",2016,1,7,0,6,0,0,"Laane-Viru maakond","Rakvere vald",-0.0327668870943394,19.4336829131071
"EE","EE0","EE00","EE006","EE0060059","EE00600590662",2016,1,8,NA,0,NA,NA,"Laane-Viru maakond","Rakvere vald",-1.10946939931748,13.2692395569922
"EE","EE0","EE00","EE006","EE0060059","EE00600590662",2016,1,9,0,4,0,0,"Laane-Viru maakond","Rakvere vald",1.02138768063727,26.5094327004314
"EE","EE0","EE00","EE006","EE0060059","EE00600590662",2016,1,10,NA,0,NA,NA,"Laane-Viru maakond","Rakvere vald",0.405494965119625,19.6394143449706
"EE","EE0","EE00","EE006","EE0060059","EE00600590662",2016,1,11,NA,0,NA,NA,"Laane-Viru maakond","Rakvere vald",-0.542068303255211,26.3912862108831
"EE","EE0","EE00","EE006","EE0060059","EE00600590662",2016,1,12,0,6,0,0,"Laane-Viru maakond","Rakvere vald",1.3879059266832,20.7007569017745
"EE","EE0","EE00","EE006","EE0060059","EE00600590662",2016,1,13,NA,0,NA,NA,"Laane-Viru maakond","Rakvere vald",-1.26955148364046,14.6750145599477
"EE","EE0","EE00","EE006","EE0060059","EE00600590662",2016,1,14,NA,0,NA,NA,"Laane-Viru maakond","Rakvere vald",0.918053323063508,20.6083538153383
"EE","EE0","EE00","EE006","EE0060059","EE00600590662",2016,1,15,NA,0,NA,NA,"Laane-Viru maakond","Rakvere vald",-0.69435556111006,17.8036462158229
"EE","EE0","EE00","EE006","EE0060059","EE00600590662",2016,1,16,NA,0,NA,NA,"Laane-Viru maakond","Rakvere vald",1.72636848967741,18.3239008614872
"EE","EE0","EE00","EE006","EE0060059","EE00600590662",2016,1,17,NA,0,NA,NA,"Laane-Viru maakond","Rakvere vald",0.918244372705124,15.8039453571578
"EE","EE0","EE00","EE006","EE0060059","EE00600590662",2016,1,18,NA,0,NA,NA,"Laane-Viru maakond","Rakvere vald",-1.0537950212349,25.9373169468299
"EE","EE0","EE00","EE006","EE0060059","EE00600590662",2016,1,19,0,2,0,0,"Laane-Viru maakond","Rakvere vald",-0.0107258753723542,26.0953290518649
"EE","EE0","EE00","EE006","EE0060059","EE00600590662",2016,1,20,NA,0,NA,NA,"Laane-Viru maakond","Rakvere vald",0.689370848533075,14.0416405918181
"EE","EE0","EE00","EE006","EE0060059","EE00600590662",2016,1,21,NA,0,NA,NA,"Laane-Viru maakond","Rakvere vald",0.341343974592612,25.4061518825364
"EE","EE0","EE00","EE006","EE0060059","EE00600590662",2016,1,22,NA,0,NA,NA,"Laane-Viru maakond","Rakvere vald",0.931995927538508,18.4192693128644
"EE","EE0","EE00","EE006","EE0060059","EE00600590662",2016,1,23,NA,0,NA,NA,"Laane-Viru maakond","Rakvere vald",-0.833442563318023,25.8739372727045
"EE","EE0","EE00","EE006","EE0060059","EE00600590662",2016,1,24,NA,0,NA,NA,"Laane-Viru maakond","Rakvere vald",0.343462601814943,16.1100338431507
"EE","EE0","EE00","EE006","EE0060059","EE00600590662",2016,1,25,NA,0,NA,NA,"Laane-Viru maakond","Rakvere vald",0.0160926119054243,19.601649315555
"EE","EE0","EE00","EE006","EE0060059","EE00600590662",2016,1,26,0,16,0,0,"Laane-Viru maakond","Rakvere vald",-0.458272053877572,8.13020626793751
"EE","EE0","EE00","EE006","EE0060059","EE00600590662",2016,1,27,NA,0,NA,NA,"Laane-Viru maakond","Rakvere vald",2.18084691563033,26.7943731671861
"EE","EE0","EE00","EE006","EE0060059","EE00600590662",2016,1,28,NA,0,NA,NA,"Laane-Viru maakond","Rakvere vald",-0.826916257345641,22.8114645108228
"EE","EE0","EE00","EE006","EE0060059","EE00600590662",2016,1,29,NA,0,NA,NA,"Laane-Viru maakond","Rakvere vald",0.089257159974737,21.3304421970285
"EE","EE0","EE00","EE006","EE0060059","EE00600590662",2016,1,30,NA,0,NA,NA,"Laane-Viru maakond","Rakvere vald",-0.157931107179312,23.5532689370668
"EE","EE0","EE00","EE006","EE0060059","EE00600590662",2016,1,31,NA,0,NA,NA,"Laane-Viru maakond","Rakvere vald",0.485045638013017,11.920850583576
"EE","EE0","EE00","EE006","EE0060059","EE00600590662",2016,2,1,NA,0,NA,NA,"Laane-Viru maakond","Rakvere vald",-1.77498807212361,17.6237813245985
"EE","EE0","EE00","EE006","EE0060059","EE00600590662",2016,2,2,NA,0,NA,NA,"Laane-Viru maakond","Rakvere vald",0.741601787067044,16.3867527006902
"EE","EE0","EE00","EE006","EE0060059","EE00600590662",2016,2,3,NA,0,NA,NA,"Laane-Viru maakond","Rakvere vald",-0.443717185887011,30.099752585724
"EE","EE0","EE00","EE006","EE0060059","EE00600590662",2016,2,4,NA,0,NA,NA,"Laane-Viru maakond","Rakvere vald",0.113840422347789,22.5039332016338
"EE","EE0","EE00","EE006","EE0060059","EE00600590662",2016,2,5,NA,0,NA,NA,"Laane-Viru maakond","Rakvere vald",0.826842470989363,17.669184497967
"EE","EE0","EE00","EE006","EE0060059","EE00600590662",2016,2,6,0,10,0,0,"Laane-Viru maakond","Rakvere vald",-0.261203320984963,13.8816694094396
"EE","EE0","EE00","EE006","EE0060059","EE00600590662",2016,2,7,NA,0,NA,NA,"Laane-Viru maakond","Rakvere vald",-0.745052606200238,14.6041046503891
"EE","EE0","EE00","EE006","EE0060059","EE00600590662",2016,2,8,NA,0,NA,NA,"Laane-Viru maakond","Rakvere vald",1.26323529773384,23.2814316540884
"EE","EE0","EE00","EE006","EE0060059","EE00600590662",2016,2,9,NA,0,NA,NA,"Laane-Viru maakond","Rakvere vald",-0.873230779899247,16.4339902455239
"EE","EE0","EE00","EE006","EE0060059","EE00600590662",2016,2,10,NA,0,NA,NA,"Laane-Viru maakond","Rakvere vald",0.79193932801279,10.6696528697658
"EE","EE0","EE00","EE006","EE0060059","EE00600590662",2016,2,11,NA,0,NA,NA,"Laane-Viru maakond","Rakvere vald",-0.398666846274662,18.840748415873
"EE","EE0","EE00","EE006","EE0060059","EE00600590662",2016,2,12,NA,0,NA,NA,"Laane-Viru maakond","Rakvere vald",1.25293496240242,30.7650336905906
"EE","EE0","EE00","EE006","EE0060059","EE00600590662",2016,2,13,NA,0,NA,NA,"Laane-Viru maakond","Rakvere vald",-0.516700242218841,24.2427067462961
"EE","EE0","EE00","EE006","EE0060059","EE00600590662",2016,2,14,NA,0,NA,NA,"Laane-Viru maakond","Rakvere vald",-0.821137742144397,27.8537421196928
"EE","EE0","EE00","EE006","EE0060059","EE00600590662",2016,2,15,NA,0,NA,NA,"Laane-Viru maakond","Rakvere vald",0.186995232878252,19.7001355390583
"EE","EE0","EE00","EE006","EE0060059","EE00600590662",2016,2,16,NA,0,NA,NA,"Laane-Viru maakond","Rakvere vald",-1.49369543618162,17.3232488525467
"EE","EE0","EE00","EE006","EE0060059","EE00600590662",2016,2,17,NA,0,NA,NA,"Laane-Viru maakond","Rakvere vald",0.859783229340417,21.4719647459298
"EE","EE0","EE00","EE006","EE0060059","EE00600590662",2016,2,18,NA,0,NA,NA,"Laane-Viru maakond","Rakvere vald",0.983394879751153,23.7185620179377
"EE","EE0","EE00","EE006","EE0060059","EE00600590662",2016,2,19,NA,0,NA,NA,"Laane-Viru maakond","Rakvere vald",0.507625125991639,17.4346475875129
"EE","EE0","EE00","EE006","EE0060059","EE00600590662",2016,2,20,0,4,0,0,"Laane-Viru maakond","Rakvere vald",1.61083986548344,14.4077862509118
"EE","EE0","EE00","EE006","EE0060059","EE00600590662",2016,2,21,NA,0,NA,NA,"Laane-Viru maakond","Rakvere vald",-0.519215406778864,17.1760653897932
"EE","EE0","EE00","EE006","EE0060059","EE00600590662",2016,2,22,NA,0,NA,NA,"Laane-Viru maakond","Rakvere vald",0.109341375722157,21.7061460098366
"EE","EE0","EE00","EE006","EE0060059","EE00600590662",2016,2,23,0,6,0,0,"Laane-Viru maakond","Rakvere vald",-1.96170896088055,32.2490531614259
"EE","EE0","EE00","EE006","EE0060059","EE00600590662",2016,2,24,NA,0,NA,NA,"Laane-Viru maakond","Rakvere vald",-1.05953340160063,29.5695613320062
"EE","EE0","EE00","EE006","EE0060059","EE00600590662",2016,2,25,NA,0,NA,NA,"Laane-Viru maakond","Rakvere vald",-1.95814318122856,17.8015854621089
"EE","EE0","EE00","EE006","EE0060059","EE00600590662",2016,2,26,0,2,0,0,"Laane-Viru maakond","Rakvere vald",0.0173904663806425,23.103651826711
"EE","EE0","EE00","EE006","EE0060059","EE00600590662",2016,2,27,NA,0,NA,NA,"Laane-Viru maakond","Rakvere vald",1.56167879028459,19.3633394576973
"EE","EE0","EE00","EE006","EE0060059","EE00600590662",2016,2,28,NA,0,NA,NA,"Laane-Viru maakond","Rakvere vald",-0.213843730620366,26.2783260074444
"EE","EE0","EE00","EE006","EE0060059","EE00600590662",2016,2,29,NA,0,NA,NA,"Laane-Viru maakond","Rakvere vald",-0.0352377309118772,23.7663501912559
"EE","EE0","EE00","EE006","EE0060059","EE00600590663",2015,12,31,NA,0,NA,NA,"Laane-Viru maakond","Rakvere linn",-0.736073810173021,16.6826918069138
"EE","EE0","EE00","EE006","EE0060059","EE00600590663",2016,1,1,NA,0,NA,NA,"Laane-Viru maakond","Rakvere linn",-0.0462464717100306,18.0978634634954
"EE","EE0","EE00","EE006","EE0060059","EE00600590663",2016,1,2,NA,0,NA,NA,"Laane-Viru maakond","Rakvere linn",1.41571534281801,13.0802415909113
"EE","EE0","EE00","EE006","EE0060059","EE00600590663",2016,1,3,NA,0,NA,NA,"Laane-Viru maakond","Rakvere linn",0.432365074915211,22.3028322779232
"EE","EE0","EE00","EE006","EE0060059","EE00600590663",2016,1,4,NA,0,NA,NA,"Laane-Viru maakond","Rakvere linn",0.287419503545862,20.3321162860894
"EE","EE0","EE00","EE006","EE0060059","EE00600590663",2016,1,5,NA,0,NA,NA,"Laane-Viru maakond","Rakvere linn",1.54033180457883,14.1281766705325
"EE","EE0","EE00","EE006","EE0060059","EE00600590663",2016,1,6,NA,0,NA,NA,"Laane-Viru maakond","Rakvere linn",-1.71177024087419,29.1334161047393
"EE","EE0","EE00","EE006","EE0060059","EE00600590663",2016,1,7,NA,0,NA,NA,"Laane-Viru maakond","Rakvere linn",0.193773443485366,16.6122403773055
"EE","EE0","EE00","EE006","EE0060059","EE00600590663",2016,1,8,NA,0,NA,NA,"Laane-Viru maakond","Rakvere linn",0.0629636696052556,24.0531859342583
"EE","EE0","EE00","EE006","EE0060059","EE00600590663",2016,1,9,NA,0,NA,NA,"Laane-Viru maakond","Rakvere linn",1.67230873524118,14.9792636903413
"EE","EE0","EE00","EE006","EE0060059","EE00600590663",2016,1,10,NA,0,NA,NA,"Laane-Viru maakond","Rakvere linn",0.888334466403392,18.1565889580898
"EE","EE0","EE00","EE006","EE0060059","EE00600590663",2016,1,11,NA,0,NA,NA,"Laane-Viru maakond","Rakvere linn",0.296493873145917,22.9196894112008
"EE","EE0","EE00","EE006","EE0060059","EE00600590663",2016,1,12,NA,0,NA,NA,"Laane-Viru maakond","Rakvere linn",-0.740889592783282,15.1919089617164
"EE","EE0","EE00","EE006","EE0060059","EE00600590663",2016,1,13,NA,0,NA,NA,"Laane-Viru maakond","Rakvere linn",1.04646431959087,23.7679937449228
"EE","EE0","EE00","EE006","EE0060059","EE00600590663",2016,1,14,NA,0,NA,NA,"Laane-Viru maakond","Rakvere linn",0.222398110451356,16.0288261724108
"EE","EE0","EE00","EE006","EE0060059","EE00600590663",2016,1,15,NA,0,NA,NA,"Laane-Viru maakond","Rakvere linn",-0.598761408742685,17.705888110439
"EE","EE0","EE00","EE006","EE0060059","EE00600590663",2016,1,16,NA,0,NA,NA,"Laane-Viru maakond","Rakvere linn",-1.15164547863888,20.9048646333988
"EE","EE0","EE00","EE006","EE0060059","EE00600590663",2016,1,17,NA,0,NA,NA,"Laane-Viru maakond","Rakvere linn",0.144360162848759,23.4874395829434
"EE","EE0","EE00","EE006","EE0060059","EE00600590663",2016,1,18,NA,0,NA,NA,"Laane-Viru maakond","Rakvere linn",-0.547393481874579,19.4085138610031
"EE","EE0","EE00","EE006","EE0060059","EE00600590663",2016,1,19,NA,0,NA,NA,"Laane-Viru maakond","Rakvere linn",-2.50242629826756,18.8142549254887
"EE","EE0","EE00","EE006","EE0060059","EE00600590663",2016,1,20,NA,0,NA,NA,"Laane-Viru maakond","Rakvere linn",-0.293453853912661,19.6841078280704
"EE","EE0","EE00","EE006","EE0060059","EE00600590663",2016,1,21,NA,0,NA,NA,"Laane-Viru maakond","Rakvere linn",0.0400862884434671,17.5185767568516
"EE","EE0","EE00","EE006","EE0060059","EE00600590663",2016,1,22,NA,0,NA,NA,"Laane-Viru maakond","Rakvere linn",0.134056858389889,22.7883936986277
"EE","EE0","EE00","EE006","EE0060059","EE00600590663",2016,1,23,NA,0,NA,NA,"Laane-Viru maakond","Rakvere linn",-1.42130167574704,23.9880830050981
"EE","EE0","EE00","EE006","EE0060059","EE00600590663",2016,1,24,NA,0,NA,NA,"Laane-Viru maakond","Rakvere linn",-1.40432281444744,27.6839706249946
"EE","EE0","EE00","EE006","EE0060059","EE00600590663",2016,1,25,NA,0,NA,NA,"Laane-Viru maakond","Rakvere linn",-0.702255707086492,19.9326070708244
"EE","EE0","EE00","EE006","EE0060059","EE00600590663",2016,1,26,NA,0,NA,NA,"Laane-Viru maakond","Rakvere linn",0.47589832790487,19.4135430041982
"EE","EE0","EE00","EE006","EE0060059","EE00600590663",2016,1,27,NA,0,NA,NA,"Laane-Viru maakond","Rakvere linn",-0.225945788407352,28.9685397525259
"EE","EE0","EE00","EE006","EE0060059","EE00600590663",2016,1,28,NA,0,NA,NA,"Laane-Viru maakond","Rakvere linn",-0.0572688133037461,19.2341315470813
"EE","EE0","EE00","EE006","EE0060059","EE00600590663",2016,1,29,NA,0,NA,NA,"Laane-Viru maakond","Rakvere linn",-0.0879466294176293,10.1412788698656
"EE","EE0","EE00","EE006","EE0060059","EE00600590663",2016,1,30,NA,0,NA,NA,"Laane-Viru maakond","Rakvere linn",0.0715179562071411,20.0045078360246
"EE","EE0","EE00","EE006","EE0060059","EE00600590663",2016,1,31,NA,0,NA,NA,"Laane-Viru maakond","Rakvere linn",0.164402698819652,18.3550805906097
"EE","EE0","EE00","EE006","EE0060059","EE00600590663",2016,2,1,NA,0,NA,NA,"Laane-Viru maakond","Rakvere linn",0.349279032212051,16.3137066838459
"EE","EE0","EE00","EE006","EE0060059","EE00600590663",2016,2,2,NA,0,NA,NA,"Laane-Viru maakond","Rakvere linn",0.953144513094561,22.1403927669754
"EE","EE0","EE00","EE006","EE0060059","EE00600590663",2016,2,3,NA,0,NA,NA,"Laane-Viru maakond","Rakvere linn",-2.22791423230589,31.0562733097922
"EE","EE0","EE00","EE006","EE0060059","EE00600590663",2016,2,4,NA,0,NA,NA,"Laane-Viru maakond","Rakvere linn",-0.776264356311486,22.0037413591245
"EE","EE0","EE00","EE006","EE0060059","EE00600590663",2016,2,5,NA,0,NA,NA,"Laane-Viru maakond","Rakvere linn",-0.0703316669470141,17.0732629984661
"EE","EE0","EE00","EE006","EE0060059","EE00600590663",2016,2,6,NA,0,NA,NA,"Laane-Viru maakond","Rakvere linn",1.26068979767465,16.4166585431832
"EE","EE0","EE00","EE006","EE0060059","EE00600590663",2016,2,7,NA,0,NA,NA,"Laane-Viru maakond","Rakvere linn",-0.104052092417722,18.0653971449964
"EE","EE0","EE00","EE006","EE0060059","EE00600590663",2016,2,8,NA,0,NA,NA,"Laane-Viru maakond","Rakvere linn",-0.868219107709613,15.4026388790201
"EE","EE0","EE00","EE006","EE0060059","EE00600590663",2016,2,9,NA,0,NA,NA,"Laane-Viru maakond","Rakvere linn",0.0362521673180201,14.8910337304099
"EE","EE0","EE00","EE006","EE0060059","EE00600590663",2016,2,10,NA,0,NA,NA,"Laane-Viru maakond","Rakvere linn",0.810912373372976,14.0702957483205
"EE","EE0","EE00","EE006","EE0060059","EE00600590663",2016,2,11,NA,0,NA,NA,"Laane-Viru maakond","Rakvere linn",1.48082909622166,26.2826112590565
"EE","EE0","EE00","EE006","EE0060059","EE00600590663",2016,2,12,NA,0,NA,NA,"Laane-Viru maakond","Rakvere linn",0.148613867904367,28.4822605516525
"EE","EE0","EE00","EE006","EE0060059","EE00600590663",2016,2,13,NA,0,NA,NA,"Laane-Viru maakond","Rakvere linn",1.46353654495771,23.599295033915
"EE","EE0","EE00","EE006","EE0060059","EE00600590663",2016,2,14,NA,0,NA,NA,"Laane-Viru maakond","Rakvere linn",0.0278623656237697,19.7909735200782
"EE","EE0","EE00","EE006","EE0060059","EE00600590663",2016,2,15,NA,0,NA,NA,"Laane-Viru maakond","Rakvere linn",-0.503893673684722,13.3115844358013
"EE","EE0","EE00","EE006","EE0060059","EE00600590663",2016,2,16,NA,0,NA,NA,"Laane-Viru maakond","Rakvere linn",-0.462992943879236,22.8370262479877
"EE","EE0","EE00","EE006","EE0060059","EE00600590663",2016,2,17,NA,0,NA,NA,"Laane-Viru maakond","Rakvere linn",-0.349067805180402,25.0321721017924
"EE","EE0","EE00","EE006","EE0060059","EE00600590663",2016,2,18,NA,0,NA,NA,"Laane-Viru maakond","Rakvere linn",1.38715841012422,17.8906795820616
"EE","EE0","EE00","EE006","EE0060059","EE00600590663",2016,2,19,NA,0,NA,NA,"Laane-Viru maakond","Rakvere linn",-1.74384585318467,9.00448009690533
"EE","EE0","EE00","EE006","EE0060059","EE00600590663",2016,2,20,NA,0,NA,NA,"Laane-Viru maakond","Rakvere linn",0.377979392077669,17.2521974563092
"EE","EE0","EE00","EE006","EE0060059","EE00600590663",2016,2,21,NA,0,NA,NA,"Laane-Viru maakond","Rakvere linn",0.70357724356553,22.2263815696059
"EE","EE0","EE00","EE006","EE0060059","EE00600590663",2016,2,22,NA,0,NA,NA,"Laane-Viru maakond","Rakvere linn",-0.740730900607177,18.2548305266744
"EE","EE0","EE00","EE006","EE0060059","EE00600590663",2016,2,23,NA,0,NA,NA,"Laane-Viru maakond","Rakvere linn",-0.140656771619701,15.0635440525867
"EE","EE0","EE00","EE006","EE0060059","EE00600590663",2016,2,24,NA,0,NA,NA,"Laane-Viru maakond","Rakvere linn",0.326751062235814,21.6748511341042
"EE","EE0","EE00","EE006","EE0060059","EE00600590663",2016,2,25,NA,0,NA,NA,"Laane-Viru maakond","Rakvere linn",-0.799049591266918,20.6468215186513
"EE","EE0","EE00","EE006","EE0060059","EE00600590663",2016,2,26,NA,0,NA,NA,"Laane-Viru maakond","Rakvere linn",-0.856266276070207,19.4133829092175
"EE","EE0","EE00","EE006","EE0060059","EE00600590663",2016,2,27,NA,0,NA,NA,"Laane-Viru maakond","Rakvere linn",1.16294974037507,20.9706843629119
"EE","EE0","EE00","EE006","EE0060059","EE00600590663",2016,2,28,NA,0,NA,NA,"Laane-Viru maakond","Rakvere linn",-0.683111941408483,24.3866688360519
"EE","EE0","EE00","EE006","EE0060059","EE00600590663",2016,2,29,NA,0,NA,NA,"Laane-Viru maakond","Rakvere linn",-0.461901956582538,29.503971278763
"EE","EE0","EE00","EE006","EE0060059","EE00600590702",2015,12,31,NA,0,NA,NA,"Laane-Viru maakond","Rägavere vald",-0.625037130023762,18.0336418108045
"EE","EE0","EE00","EE006","EE0060059","EE00600590702",2016,1,1,NA,0,NA,NA,"Laane-Viru maakond","Rägavere vald",-0.795171023322108,19.6794530628618
"EE","EE0","EE00","EE006","EE0060059","EE00600590702",2016,1,2,NA,0,NA,NA,"Laane-Viru maakond","Rägavere vald",-0.092774624043222,13.0366130717999
"EE","EE0","EE00","EE006","EE0060059","EE00600590702",2016,1,3,NA,0,NA,NA,"Laane-Viru maakond","Rägavere vald",1.16132958199284,11.9664604058617
"EE","EE0","EE00","EE006","EE0060059","EE00600590702",2016,1,4,NA,0,NA,NA,"Laane-Viru maakond","Rägavere vald",0.572586816548763,25.8021300671712
"EE","EE0","EE00","EE006","EE0060059","EE00600590702",2016,1,5,NA,0,NA,NA,"Laane-Viru maakond","Rägavere vald",-0.571579753448462,23.6661419836937
"EE","EE0","EE00","EE006","EE0060059","EE00600590702",2016,1,6,NA,0,NA,NA,"Laane-Viru maakond","Rägavere vald",-2.91282561465663,12.6615692693005
"EE","EE0","EE00","EE006","EE0060059","EE00600590702",2016,1,7,NA,0,NA,NA,"Laane-Viru maakond","Rägavere vald",-1.2205699384207,14.8157236790352
"EE","EE0","EE00","EE006","EE0060059","EE00600590702",2016,1,8,NA,0,NA,NA,"Laane-Viru maakond","Rägavere vald",1.29779904399142,17.4190922190888
"EE","EE0","EE00","EE006","EE0060059","EE00600590702",2016,1,9,NA,0,NA,NA,"Laane-Viru maakond","Rägavere vald",1.00604083383634,13.5341660693061
"EE","EE0","EE00","EE006","EE0060059","EE00600590702",2016,1,10,NA,0,NA,NA,"Laane-Viru maakond","Rägavere vald",1.45122270713317,18.3739046890224
"EE","EE0","EE00","EE006","EE0060059","EE00600590702",2016,1,11,NA,0,NA,NA,"Laane-Viru maakond","Rägavere vald",-0.277238834745172,14.2441580977532
"EE","EE0","EE00","EE006","EE0060059","EE00600590702",2016,1,12,0,4,0,0,"Laane-Viru maakond","Rägavere vald",1.48730290739085,17.3096591910576
"EE","EE0","EE00","EE006","EE0060059","EE00600590702",2016,1,13,NA,0,NA,NA,"Laane-Viru maakond","Rägavere vald",-1.01652247843822,20.3378121055665
"EE","EE0","EE00","EE006","EE0060059","EE00600590702",2016,1,14,NA,0,NA,NA,"Laane-Viru maakond","Rägavere vald",1.01153852677054,14.7880058071798
"EE","EE0","EE00","EE006","EE0060059","EE00600590702",2016,1,15,NA,0,NA,NA,"Laane-Viru maakond","Rägavere vald",-0.62982602796832,23.8992643414051
"EE","EE0","EE00","EE006","EE0060059","EE00600590702",2016,1,16,0,26,0,0,"Laane-Viru maakond","Rägavere vald",-0.280612925190477,10.7829446592417
"EE","EE0","EE00","EE006","EE0060059","EE00600590702",2016,1,17,NA,0,NA,NA,"Laane-Viru maakond","Rägavere vald",0.353802586188803,17.194598124417
"EE","EE0","EE00","EE006","EE0060059","EE00600590702",2016,1,18,NA,0,NA,NA,"Laane-Viru maakond","Rägavere vald",-1.36125320284191,24.0832506158807
